customer_id,churned,churn_date,churn_reason
CUST004153,False,,
CUST004154,True,2026-04-17,Technical issues
CUST004155,True,2025-12-28,Found alternative platform
CUST004156,True,2026-06-02,Poor customer service experience
CUST004157,True,2025-11-07,Too expensive
CUST004158,False,,
CUST004159,False,,
CUST004160,False,,
CUST004161,False,,
CUST004162,True,2026-03-12,Not enough content
CUST004163,False,,
CUST004164,True,2025-10-07,Not enough content
CUST004165,False,,
CUST004166,False,,
CUST004167,False,,
CUST004168,True,2026-04-22,Found alternative platform
CUST004169,False,,
CUST004170,True,2026-05-21,Content quality decline
CUST004171,False,,
CUST004172,False,,
CUST004173,False,,
CUST004174,False,,
CUST004175,False,,
CUST004176,False,,
CUST004177,False,,
CUST004178,False,,
CUST004179,False,,
CUST004180,True,2025-10-04,Content quality decline
CUST004181,True,2026-06-14,Too expensive
CUST004182,True,2025-11-22,No longer needed
CUST004183,False,,
CUST004184,False,,
CUST004185,False,,
CUST004186,False,,
CUST004187,False,,
CUST004188,False,,
CUST004189,True,2025-11-11,Found alternative platform
CUST004190,True,2026-02-10,Found alternative platform
CUST004191,True,2026-05-06,Technical issues
CUST004192,True,2025-12-11,Not enough content
CUST004193,False,,
CUST004194,False,,
CUST004195,False,,
CUST004196,False,,
CUST004197,True,2025-11-04,No longer needed
CUST004198,False,,
CUST004199,False,,
CUST004200,False,,
CUST004201,True,2026-05-27,Household budget cuts
CUST004202,False,,
CUST004203,False,,
CUST004204,False,,
CUST004205,False,,
CUST004206,True,2026-03-27,Too expensive
CUST004207,True,2026-02-18,Household budget cuts
CUST004208,True,2025-12-28,Household budget cuts
CUST004209,False,,
CUST004210,True,2026-01-09,Moving / relocation
CUST004211,False,,
CUST004212,False,,
CUST004213,False,,
CUST004214,True,2026-04-05,No longer needed
CUST004215,False,,
CUST004216,False,,
CUST004217,False,,
CUST004218,False,,
CUST004219,True,2025-12-16,Poor customer service experience
CUST004220,True,2025-12-08,Too expensive
CUST004221,False,,
CUST004222,False,,
CUST004223,False,,
CUST004224,False,,
CUST004225,False,,
CUST004226,False,,
CUST004227,False,,
CUST004228,True,2026-04-06,No longer needed
CUST004229,True,2026-03-13,Household budget cuts
CUST004230,False,,
CUST004231,False,,
CUST004232,True,2026-05-10,Too expensive
CUST004233,False,,
CUST004234,False,,
CUST004235,False,,
CUST004236,False,,
CUST004237,False,,
CUST004238,False,,
CUST004239,False,,
CUST004240,False,,
CUST004241,False,,
CUST004242,True,2025-12-25,Too expensive
CUST004243,False,,
CUST004244,True,2026-04-04,Too expensive
CUST004245,False,,
CUST004246,True,2026-03-16,Found alternative platform
CUST004247,True,2026-05-13,Found alternative platform
CUST004248,False,,
CUST004249,False,,
CUST004250,False,,
CUST004251,False,,
CUST004252,False,,
CUST004253,False,,
CUST004254,True,2026-05-23,Technical issues
CUST004255,False,,
CUST004256,False,,
CUST004257,False,,
CUST004258,False,,
CUST004259,True,2025-10-30,Poor customer service experience
CUST004260,True,2026-01-04,Too expensive
CUST004261,False,,
CUST004262,False,,
CUST004263,False,,
CUST004264,True,2026-03-21,Too expensive
CUST004265,False,,
CUST004266,True,2026-01-07,Content quality decline
CUST004267,True,2026-05-05,Too expensive
CUST004268,False,,
CUST004269,False,,
CUST004270,False,,
CUST004271,False,,
CUST004272,True,2026-01-27,Payment issues
CUST004273,False,,
CUST004274,True,2025-10-28,No longer needed
CUST004275,False,,
CUST004276,False,,
CUST004277,False,,
CUST004278,False,,
CUST004279,True,2026-01-15,Found alternative platform
CUST004280,False,,
CUST004281,False,,
CUST004282,False,,
CUST004283,False,,
CUST004284,False,,
CUST004285,False,,
CUST004286,False,,
CUST004287,False,,
CUST004288,False,,
CUST004289,False,,
CUST004290,True,2025-11-16,Household budget cuts
CUST004291,True,2026-06-11,Found alternative platform
CUST004292,False,,
CUST004293,False,,
CUST004294,True,2026-02-15,Payment issues
CUST004295,False,,
CUST004296,True,2025-12-25,Not enough content
CUST004297,False,,
CUST004298,False,,
CUST004299,False,,
CUST004300,True,2025-10-12,Too expensive
CUST004301,False,,
CUST004302,True,2026-05-07,Technical issues
CUST004303,False,,
CUST004304,True,2025-10-29,Moving / relocation
CUST004305,False,,
CUST004306,False,,
CUST004307,True,2026-05-20,Technical issues
CUST004308,False,,
CUST004309,False,,
CUST004310,False,,
CUST004311,False,,
CUST004312,False,,
CUST004313,False,,
CUST004314,False,,
CUST004315,False,,
CUST004316,False,,
CUST004317,False,,
CUST004318,False,,
CUST004319,False,,
CUST004320,True,2025-10-09,Moving / relocation
CUST004321,False,,
CUST004322,False,,
CUST004323,False,,
CUST004324,True,2025-12-15,Poor customer service experience
CUST004325,False,,
CUST004326,False,,
CUST004327,False,,
CUST004328,False,,
CUST004329,False,,
CUST004330,False,,
CUST004331,True,2025-11-05,Moving / relocation
CUST004332,False,,
CUST004333,False,,
CUST004334,False,,
CUST004335,True,2026-06-15,Found alternative platform
CUST004336,True,2025-11-01,Too expensive
CUST004337,False,,
CUST004338,False,,
CUST004339,False,,
CUST004340,False,,
CUST004341,False,,
CUST004342,False,,
CUST004343,True,2025-11-07,Found alternative platform
CUST004344,True,2026-02-07,No longer needed
CUST004345,True,2026-01-10,Too expensive
CUST004346,False,,
CUST004347,False,,
CUST004348,False,,
CUST004349,False,,
CUST004350,False,,
CUST004351,True,2026-03-10,Found alternative platform
CUST004352,False,,
CUST004353,False,,
CUST004354,False,,
CUST004355,False,,
CUST004356,False,,
CUST004357,False,,
CUST004358,False,,
CUST004359,False,,
CUST004360,False,,
CUST004361,False,,
CUST004362,False,,
CUST004363,True,2026-01-13,Too expensive
CUST004364,False,,
CUST004365,False,,
CUST004366,False,,
CUST004367,False,,
CUST004368,False,,
CUST004369,False,,
CUST004370,True,2026-06-25,Found alternative platform
CUST004371,False,,
CUST004372,True,2026-02-19,Content quality decline
CUST004373,False,,
CUST004374,True,2026-05-10,Not enough content
CUST004375,False,,
CUST004376,False,,
CUST004377,True,2026-05-17,Payment issues
CUST004378,False,,
CUST004379,False,,
CUST004380,False,,
CUST004381,True,2025-10-14,Payment issues
CUST004382,False,,
CUST004383,False,,
CUST004384,True,2026-04-06,Found alternative platform
CUST004385,False,,
CUST004386,False,,
CUST004387,False,,
CUST004388,False,,
CUST004389,False,,
CUST004390,True,2026-03-27,Technical issues
CUST004391,True,2025-12-08,Not enough content
CUST004392,True,2026-02-25,Too expensive
CUST004393,False,,
CUST004394,False,,
CUST004395,False,,
CUST004396,False,,
CUST004397,True,2026-06-21,Too expensive
CUST004398,False,,
CUST004399,False,,
CUST004400,False,,
CUST004401,False,,
CUST004402,True,2026-02-27,Not enough content
CUST004403,True,2026-02-14,Found alternative platform
CUST004404,False,,
CUST004405,False,,
CUST004406,False,,
CUST004407,False,,
CUST004408,False,,
CUST004409,False,,
CUST004410,True,2025-11-07,Found alternative platform
CUST004411,False,,
CUST004412,False,,
CUST004413,False,,
CUST004414,True,2025-10-30,Found alternative platform
CUST004415,False,,
CUST004416,True,2026-02-01,Content quality decline
CUST004417,True,2026-02-27,Content quality decline
CUST004418,False,,
CUST004419,False,,
CUST004420,False,,
CUST004421,True,2026-04-20,Found alternative platform
CUST004422,False,,
CUST004423,False,,
CUST004424,False,,
CUST004425,True,2026-02-01,Payment issues
CUST004426,True,2026-01-07,Content quality decline
CUST004427,False,,
CUST004428,False,,
CUST004429,False,,
CUST004430,False,,
CUST004431,True,2026-06-03,Too expensive
CUST004432,False,,
CUST004433,False,,
CUST004434,False,,
CUST004435,False,,
CUST004436,False,,
CUST004437,True,2026-06-15,Poor customer service experience
CUST004438,False,,
CUST004439,False,,
CUST004440,False,,
CUST004441,False,,
CUST004442,False,,
CUST004443,False,,
CUST004444,False,,
CUST004445,False,,
CUST004446,False,,
CUST004447,False,,
CUST004448,False,,
CUST004449,False,,
CUST004450,False,,
CUST004451,False,,
CUST004452,False,,
CUST004453,False,,
CUST004454,True,2025-10-17,Found alternative platform
CUST004455,False,,
CUST004456,False,,
CUST004457,True,2026-04-28,Household budget cuts
CUST004458,False,,
CUST004459,False,,
CUST004460,True,2026-05-18,No longer needed
CUST004461,False,,
CUST004462,False,,
CUST004463,False,,
CUST004464,False,,
CUST004465,False,,
CUST004466,False,,
CUST004467,False,,
CUST004468,True,2025-10-12,Household budget cuts
CUST004469,False,,
CUST004470,False,,
CUST004471,False,,
CUST004472,False,,
CUST004473,False,,
CUST004474,True,2026-01-24,Too expensive
CUST004475,False,,
CUST004476,False,,
CUST004477,False,,
CUST004478,False,,
CUST004479,True,2026-01-23,No longer needed
CUST004480,True,2025-10-07,Content quality decline
CUST004481,False,,
CUST004482,False,,
CUST004483,True,2026-01-09,Too expensive
CUST004484,False,,
CUST004485,False,,
CUST004486,True,2026-06-19,Content quality decline
CUST004487,False,,
CUST004488,False,,
CUST004489,False,,
CUST004490,False,,
CUST004491,False,,
CUST004492,False,,
CUST004493,False,,
CUST004494,False,,
CUST004495,False,,
CUST004496,True,2026-01-11,Found alternative platform
CUST004497,False,,
CUST004498,False,,
CUST004499,False,,
CUST004500,True,2025-11-30,Payment issues
CUST004501,False,,
CUST004502,False,,
CUST004503,False,,
CUST004504,False,,
CUST004505,False,,
CUST004506,False,,
CUST004507,False,,
CUST004508,True,2025-11-09,Poor customer service experience
CUST004509,False,,
CUST004510,False,,
CUST004511,False,,
CUST004512,True,2026-04-14,Poor customer service experience
CUST004513,False,,
CUST004514,False,,
CUST004515,True,2026-04-15,Found alternative platform
CUST004516,True,2026-03-04,Not enough content
CUST004517,False,,
CUST004518,False,,
CUST004519,False,,
CUST004520,False,,
CUST004521,False,,
CUST004522,False,,
CUST004523,False,,
CUST004524,False,,
CUST004525,False,,
CUST004526,False,,
CUST004527,False,,
CUST004528,False,,
CUST004529,False,,
CUST004530,False,,
CUST004531,True,2026-04-16,Moving / relocation
CUST004532,False,,
CUST004533,False,,
CUST004534,False,,
CUST004535,False,,
CUST004536,True,2025-10-31,Password sharing crackdown
CUST004537,True,2026-04-05,Not enough content
CUST004538,True,2026-03-10,Not enough content
CUST004539,True,2026-06-20,Found alternative platform
CUST004540,False,,
CUST004541,False,,
CUST004542,False,,
CUST004543,False,,
CUST004544,False,,
CUST004545,False,,
CUST004546,False,,
CUST004547,True,2026-03-18,Not enough content
CUST004548,True,2026-03-10,Household budget cuts
CUST004549,True,2025-10-12,No longer needed
CUST004550,False,,
CUST004551,False,,
CUST004552,False,,
CUST004553,False,,
CUST004554,False,,
CUST004555,True,2026-06-19,Found alternative platform
CUST004556,False,,
CUST004557,True,2025-11-02,Found alternative platform
CUST004558,False,,
CUST004559,False,,
CUST004560,False,,
CUST004561,True,2026-01-27,Content quality decline
CUST004562,False,,
CUST004563,False,,
CUST004564,False,,
CUST004565,False,,
CUST004566,False,,
CUST004567,False,,
CUST004568,False,,
CUST004569,False,,
CUST004570,False,,
CUST004571,False,,
CUST004572,False,,
CUST004573,False,,
CUST004574,False,,
CUST004575,True,2026-01-05,Technical issues
CUST004576,False,,
CUST004577,True,2026-02-01,Technical issues
CUST004578,False,,
CUST004579,False,,
CUST004580,False,,
CUST004581,False,,
CUST004582,False,,
CUST004583,False,,
CUST004584,True,2026-05-09,Found alternative platform
CUST004585,False,,
CUST004586,False,,
CUST004587,False,,
CUST004588,False,,
CUST004589,False,,
CUST004590,True,2026-06-27,Moving / relocation
CUST004591,False,,
CUST004592,True,2026-06-09,Too expensive
CUST004593,False,,
CUST004594,False,,
CUST004595,False,,
CUST004596,False,,
CUST004597,False,,
CUST004598,False,,
CUST004599,False,,
CUST004600,True,2026-06-13,Found alternative platform
CUST004601,True,2026-01-02,Not enough content
CUST004602,False,,
CUST004603,True,2025-12-13,Poor customer service experience
CUST004604,False,,
CUST004605,False,,
CUST004606,False,,
CUST004607,False,,
CUST004608,False,,
CUST004609,False,,
CUST004610,False,,
CUST004611,True,2025-10-04,Not enough content
CUST004612,False,,
CUST004613,False,,
CUST004614,False,,
CUST004615,False,,
CUST004616,False,,
CUST004617,False,,
CUST004618,False,,
CUST004619,True,2026-06-05,Technical issues
CUST004620,False,,
CUST004621,True,2026-01-27,Too expensive
CUST004622,False,,
CUST004623,True,2026-01-28,Too expensive
CUST004624,False,,
CUST004625,True,2026-06-15,Household budget cuts
CUST004626,False,,
CUST004627,False,,
CUST004628,False,,
CUST004629,False,,
CUST004630,False,,
CUST004631,False,,
CUST004632,False,,
CUST004633,False,,
CUST004634,True,2026-05-21,Content quality decline
CUST004635,False,,
CUST004636,False,,
CUST004637,False,,
CUST004638,False,,
CUST004639,True,2025-10-30,Technical issues
CUST004640,True,2025-10-11,Found alternative platform
CUST004641,False,,
CUST004642,False,,
CUST004643,False,,
CUST004644,True,2026-02-02,Technical issues
CUST004645,True,2026-05-19,Too expensive
CUST004646,True,2026-06-25,Technical issues
CUST004647,True,2026-05-09,Moving / relocation
CUST004648,False,,
CUST004649,False,,
CUST004650,False,,
CUST004651,False,,
CUST004652,False,,
CUST004653,False,,
CUST004654,True,2025-12-06,Too expensive
CUST004655,True,2026-06-20,Too expensive
CUST004656,True,2025-10-09,Too expensive
CUST004657,False,,
CUST004658,False,,
CUST004659,False,,
CUST004660,False,,
CUST004661,True,2026-02-20,Moving / relocation
CUST004662,False,,
CUST004663,False,,
CUST004664,False,,
CUST004665,False,,
CUST004666,True,2025-11-13,No longer needed
CUST004667,False,,
CUST004668,False,,
CUST004669,False,,
CUST004670,False,,
CUST004671,False,,
CUST004672,False,,
CUST004673,False,,
CUST004674,True,2026-06-25,Payment issues
CUST004675,False,,
CUST004676,False,,
CUST004677,False,,
CUST004678,False,,
CUST004679,False,,
CUST004680,False,,
CUST004681,False,,
CUST004682,False,,
CUST004683,False,,
CUST004684,False,,
CUST004685,False,,
CUST004686,False,,
CUST004687,True,2025-11-19,Found alternative platform
CUST004688,False,,
CUST004689,False,,
CUST004690,True,2025-12-01,Too expensive
CUST004691,False,,
CUST004692,True,2026-05-20,Payment issues
CUST004693,False,,
CUST004694,True,2026-06-04,Too expensive
CUST004695,False,,
CUST004696,False,,
CUST004697,False,,
CUST004698,True,2025-11-13,Household budget cuts
CUST004699,True,2026-04-07,Content quality decline
CUST004700,False,,
CUST004701,True,2025-11-25,No longer needed
CUST004702,False,,
CUST004703,False,,
CUST004704,True,2026-04-17,No longer needed
CUST004705,False,,
CUST004706,False,,
CUST004707,False,,
CUST004708,True,2026-01-08,Household budget cuts
CUST004709,False,,
CUST004710,False,,
CUST004711,False,,
CUST004712,False,,
CUST004713,True,2025-12-10,No longer needed
CUST004714,True,2026-02-15,Found alternative platform
CUST004715,False,,
CUST004716,False,,
CUST004717,False,,
CUST004718,False,,
CUST004719,False,,
CUST004720,False,,
CUST004721,False,,
CUST004722,False,,
CUST004723,True,2025-10-10,Too expensive
CUST004724,False,,
CUST004725,False,,
CUST004726,False,,
CUST004727,False,,
CUST004728,False,,
CUST004729,False,,
CUST004730,True,2026-01-03,Too expensive
CUST004731,False,,
CUST004732,True,2025-11-27,Moving / relocation
CUST004733,True,2026-02-14,Poor customer service experience
CUST004734,False,,
CUST004735,False,,
CUST004736,False,,
CUST004737,False,,
CUST004738,True,2026-01-28,Too expensive
CUST004739,False,,
CUST004740,True,2026-03-29,Password sharing crackdown
CUST004741,False,,
CUST004742,True,2026-06-02,Found alternative platform
CUST004743,True,2026-04-09,Found alternative platform
CUST004744,True,2026-05-12,Not enough content
CUST004745,False,,
CUST004746,False,,
CUST004747,True,2026-03-14,Payment issues
CUST004748,True,2025-10-20,Payment issues
CUST004749,True,2025-10-15,Payment issues
CUST004750,False,,
CUST004751,False,,
CUST004752,False,,
CUST004753,False,,
CUST004754,True,2026-06-12,Technical issues
CUST004755,False,,
CUST004756,False,,
CUST004757,False,,
CUST004758,False,,
CUST004759,True,2026-04-16,Poor customer service experience
CUST004760,False,,
CUST004761,True,2025-10-30,Password sharing crackdown
CUST004762,False,,
CUST004763,False,,
CUST004764,False,,
CUST004765,False,,
CUST004766,False,,
CUST004767,False,,
CUST004768,False,,
CUST004769,False,,
CUST004770,False,,
CUST004771,False,,
CUST004772,False,,
CUST004773,True,2026-04-28,Not enough content
CUST004774,False,,
CUST004775,False,,
CUST004776,False,,
CUST004777,False,,
CUST004778,False,,
CUST004779,False,,
CUST004780,False,,
CUST004781,False,,
CUST004782,False,,
CUST004783,False,,
CUST004784,False,,
CUST004785,True,2026-06-16,Too expensive
CUST004786,False,,
CUST004787,False,,
CUST004788,False,,
CUST004789,False,,
CUST004790,False,,
CUST004791,False,,
CUST004792,False,,
CUST004793,False,,
CUST004794,False,,
CUST004795,True,2025-11-10,Found alternative platform
CUST004796,False,,
CUST004797,True,2026-05-26,Technical issues
CUST004798,False,,
CUST004799,True,2026-06-08,Technical issues
CUST004800,True,2026-03-16,Not enough content
CUST004801,False,,
CUST004802,False,,
CUST004803,False,,
CUST004804,False,,
CUST004805,True,2026-02-07,No longer needed
CUST004806,True,2026-05-23,Content quality decline
CUST004807,False,,
CUST004808,False,,
CUST004809,False,,
CUST004810,False,,
CUST004811,True,2026-04-08,Payment issues
CUST004812,True,2026-06-14,Payment issues
CUST004813,True,2025-11-20,Too expensive
CUST004814,False,,
CUST004815,False,,
CUST004816,False,,
CUST004817,False,,
CUST004818,False,,
CUST004819,False,,
CUST004820,True,2026-05-07,No longer needed
CUST004821,False,,
CUST004822,True,2026-02-16,No longer needed
CUST004823,False,,
CUST004824,False,,
CUST004825,False,,
CUST004826,False,,
CUST004827,False,,
CUST004828,True,2026-01-02,Poor customer service experience
CUST004829,False,,
CUST004830,False,,
CUST004831,False,,
CUST004832,False,,
CUST004833,False,,
CUST004834,True,2026-04-20,Technical issues
CUST004835,False,,
CUST004836,False,,
CUST004837,False,,
CUST004838,True,2025-10-24,Password sharing crackdown
CUST004839,False,,
CUST004840,False,,
CUST004841,False,,
CUST004842,False,,
CUST004843,True,2025-11-16,Payment issues
CUST004844,False,,
CUST004845,False,,
CUST004846,False,,
CUST004847,False,,
CUST004848,False,,
CUST004849,True,2026-05-20,Technical issues
CUST004850,False,,
CUST004851,True,2026-03-20,Not enough content
CUST004852,False,,
CUST004853,False,,
CUST004854,True,2025-12-30,Content quality decline
CUST004855,False,,
CUST004856,False,,
CUST004857,False,,
CUST004858,False,,
CUST004859,False,,
CUST004860,False,,
CUST004861,False,,
CUST004862,False,,
CUST004863,False,,
CUST004864,True,2026-03-28,Found alternative platform
CUST004865,True,2025-12-19,No longer needed
CUST004866,True,2026-06-16,Not enough content
CUST004867,False,,
CUST004868,True,2025-12-01,Not enough content
CUST004869,False,,
CUST004870,False,,
CUST004871,True,2026-04-11,Too expensive
CUST004872,True,2026-02-20,Moving / relocation
CUST004873,False,,
CUST004874,False,,
CUST004875,False,,
CUST004876,False,,
CUST004877,False,,
CUST004878,False,,
CUST004879,False,,
CUST004880,False,,
CUST004881,False,,
CUST004882,True,2025-10-22,Found alternative platform
CUST004883,False,,
CUST004884,False,,
CUST004885,False,,
CUST004886,False,,
CUST004887,False,,
CUST004888,False,,
CUST004889,False,,
CUST004890,False,,
CUST004891,False,,
CUST004892,True,2026-04-03,Too expensive
CUST004893,False,,
CUST004894,False,,
CUST004895,False,,
CUST004896,True,2025-11-17,Password sharing crackdown
CUST004897,False,,
CUST004898,False,,
CUST004899,False,,
CUST004900,False,,
CUST004901,False,,
CUST004902,False,,
CUST004903,False,,
CUST004904,False,,
CUST004905,False,,
CUST004906,False,,
CUST004907,False,,
CUST004908,False,,
CUST004909,False,,
CUST004910,False,,
CUST004911,False,,
CUST004912,False,,
CUST004913,False,,
CUST004914,False,,
CUST004915,False,,
CUST004916,False,,
CUST004917,False,,
CUST004918,False,,
CUST004919,False,,
CUST004920,False,,
CUST004921,False,,
CUST004922,False,,
CUST004923,False,,
CUST004924,False,,
CUST004925,False,,
CUST004926,False,,
CUST004927,False,,
CUST004928,True,2026-04-01,Payment issues
CUST004929,False,,
CUST004930,True,2026-05-28,Not enough content
CUST004931,False,,
CUST004932,False,,
CUST004933,False,,
CUST004934,False,,
CUST004935,False,,
CUST004936,False,,
CUST004937,False,,
CUST004938,False,,
CUST004939,False,,
CUST004940,False,,
CUST004941,False,,
CUST004942,True,2025-10-22,Poor customer service experience
CUST004943,True,2025-11-02,Content quality decline
CUST004944,False,,
CUST004945,False,,
CUST004946,False,,
CUST004947,False,,
CUST004948,False,,
CUST004949,False,,
CUST004950,False,,
CUST004951,False,,
CUST004952,False,,
CUST004953,False,,
CUST004954,False,,
CUST004955,True,2026-05-11,Too expensive
CUST004956,True,2026-03-09,Household budget cuts
CUST004957,False,,
CUST004958,True,2026-01-24,Poor customer service experience
CUST004959,True,2026-04-18,Too expensive
CUST004960,True,2026-01-25,Payment issues
CUST004961,False,,
CUST004962,False,,
CUST004963,False,,
CUST004964,False,,
CUST004965,False,,
CUST004966,False,,
CUST004967,False,,
CUST004968,False,,
CUST004969,False,,
CUST004970,False,,
CUST004971,False,,
CUST004972,False,,
CUST004973,False,,
CUST004974,True,2025-11-09,Moving / relocation
CUST004975,False,,
CUST004976,False,,
CUST004977,False,,
CUST004978,False,,
CUST004979,False,,
CUST004980,False,,
CUST004981,False,,
CUST004982,False,,
CUST004983,False,,
CUST004984,False,,
CUST004985,True,2026-04-14,Poor customer service experience
CUST004986,False,,
CUST004987,True,2026-04-19,No longer needed
CUST004988,True,2026-04-23,Technical issues
CUST004989,True,2026-06-13,Poor customer service experience
CUST004990,False,,
CUST004991,False,,
CUST004992,False,,
CUST004993,False,,
CUST004994,False,,
CUST004995,False,,
CUST004996,False,,
CUST004997,True,2025-10-30,Too expensive
CUST004998,False,,
CUST004999,False,,
CUST005000,True,2025-11-09,Technical issues
CUST005001,True,2025-10-21,Content quality decline
CUST005002,False,,
CUST005003,False,,
CUST005004,True,2026-03-05,Not enough content
CUST005005,False,,
CUST005006,True,2026-03-03,Found alternative platform
CUST005007,False,,
CUST005008,True,2025-11-24,Found alternative platform
CUST005009,False,,
CUST005010,False,,
CUST005011,False,,
CUST005012,False,,
CUST005013,False,,
CUST005014,False,,
CUST005015,True,2025-10-09,Technical issues
CUST005016,False,,
CUST005017,False,,
CUST005018,False,,
CUST005019,False,,
CUST005020,True,2026-06-10,Found alternative platform
CUST005021,False,,
CUST005022,True,2025-11-22,Household budget cuts
CUST005023,False,,
CUST005024,True,2026-05-07,Not enough content
CUST005025,False,,
CUST005026,True,2026-06-25,Poor customer service experience
CUST005027,False,,
CUST005028,True,2025-12-24,Poor customer service experience
CUST005029,False,,
CUST005030,True,2025-12-17,Not enough content
CUST005031,True,2025-10-25,No longer needed
CUST005032,True,2025-12-20,Too expensive
CUST005033,True,2025-11-03,Technical issues
CUST005034,False,,
CUST005035,False,,
CUST005036,False,,
CUST005037,False,,
CUST005038,True,2026-01-26,Found alternative platform
CUST005039,False,,
CUST005040,False,,
CUST005041,True,2025-11-14,Payment issues
CUST005042,False,,
CUST005043,False,,
CUST005044,True,2026-05-28,Found alternative platform
CUST005045,False,,
CUST005046,False,,
CUST005047,False,,
CUST005048,False,,
CUST005049,True,2026-02-07,Payment issues
CUST005050,False,,
CUST005051,False,,
CUST005052,False,,
CUST005053,False,,
CUST005054,False,,
CUST005055,False,,
CUST005056,False,,
CUST005057,False,,
CUST005058,False,,
CUST005059,False,,
CUST005060,False,,
CUST005061,False,,
CUST005062,False,,
CUST005063,False,,
CUST005064,False,,
CUST005065,True,2026-02-20,No longer needed
CUST005066,False,,
CUST005067,False,,
CUST005068,True,2026-06-03,Found alternative platform
CUST005069,False,,
CUST005070,False,,
CUST005071,True,2026-03-27,Found alternative platform
CUST005072,False,,
CUST005073,False,,
CUST005074,False,,
CUST005075,False,,
CUST005076,False,,
CUST005077,True,2025-10-17,Technical issues
CUST005078,False,,
CUST005079,False,,
CUST005080,False,,
CUST005081,False,,
CUST005082,True,2026-05-13,Too expensive
CUST005083,True,2026-04-19,No longer needed
CUST005084,False,,
CUST005085,False,,
CUST005086,False,,
CUST005087,False,,
CUST005088,False,,
CUST005089,True,2026-04-24,Technical issues
CUST005090,False,,
CUST005091,False,,
CUST005092,False,,
CUST005093,True,2026-01-25,Technical issues
CUST005094,False,,
CUST005095,True,2025-11-06,Too expensive
CUST005096,True,2026-02-02,Household budget cuts
CUST005097,False,,
CUST005098,False,,
CUST005099,True,2026-03-09,Too expensive
CUST005100,False,,
CUST005101,True,2025-12-10,Found alternative platform
CUST005102,False,,
CUST005103,False,,
CUST005104,False,,
CUST005105,False,,
CUST005106,False,,
CUST005107,False,,
CUST005108,False,,
CUST005109,True,2025-11-03,Technical issues
CUST005110,False,,
CUST005111,False,,
CUST005112,True,2026-03-06,Content quality decline
CUST005113,False,,
CUST005114,False,,
CUST005115,False,,
CUST005116,False,,
CUST005117,False,,
CUST005118,False,,
CUST005119,False,,
CUST005120,True,2025-12-20,Password sharing crackdown
CUST005121,False,,
CUST005122,False,,
CUST005123,False,,
CUST005124,False,,
CUST005125,False,,
CUST005126,False,,
CUST005127,True,2026-05-12,Household budget cuts
CUST005128,False,,
CUST005129,False,,
CUST005130,False,,
CUST005131,False,,
CUST005132,False,,
CUST005133,True,2026-02-17,Technical issues
CUST005134,False,,
CUST005135,False,,
CUST005136,False,,
CUST005137,False,,
CUST005138,False,,
CUST005139,False,,
CUST005140,False,,
CUST005141,False,,
CUST005142,False,,
CUST005143,False,,
CUST005144,False,,
CUST005145,False,,
CUST005146,False,,
CUST005147,False,,
CUST005148,False,,
CUST005149,True,2025-12-18,Too expensive
CUST005150,False,,
CUST005151,False,,
CUST005152,False,,
CUST005153,False,,
CUST005154,True,2026-05-06,No longer needed
CUST005155,True,2026-02-02,Household budget cuts
CUST005156,True,2026-04-21,Poor customer service experience
CUST005157,True,2026-05-18,Too expensive
CUST005158,False,,
CUST005159,True,2025-11-18,Payment issues
CUST005160,False,,
CUST005161,False,,
CUST005162,False,,
CUST005163,False,,
CUST005164,False,,
CUST005165,False,,
CUST005166,False,,
CUST005167,False,,
CUST005168,False,,
CUST005169,False,,
CUST005170,True,2026-03-11,Poor customer service experience
CUST005171,False,,
CUST005172,False,,
CUST005173,False,,
CUST005174,False,,
CUST005175,False,,
CUST005176,True,2026-03-07,Poor customer service experience
CUST005177,False,,
CUST005178,True,2026-03-18,No longer needed
CUST005179,False,,
CUST005180,True,2026-05-08,No longer needed
CUST005181,True,2025-10-18,Not enough content
CUST005182,False,,
CUST005183,False,,
CUST005184,True,2026-03-07,Technical issues
CUST005185,True,2025-10-17,Not enough content
CUST005186,False,,
CUST005187,True,2026-04-05,Too expensive
CUST005188,False,,
CUST005189,False,,
CUST005190,True,2025-11-20,No longer needed
CUST005191,False,,
CUST005192,False,,
CUST005193,True,2025-11-02,Technical issues
CUST005194,False,,
CUST005195,False,,
CUST005196,True,2026-02-12,Household budget cuts
CUST005197,False,,
CUST005198,True,2025-10-28,No longer needed
CUST005199,True,2026-04-23,Content quality decline
CUST005200,False,,
CUST005201,False,,
CUST005202,False,,
CUST005203,False,,
CUST005204,False,,
CUST005205,False,,
CUST005206,False,,
CUST005207,False,,
CUST005208,False,,
CUST005209,False,,
CUST005210,False,,
CUST005211,False,,
CUST005212,True,2026-05-25,Found alternative platform
CUST005213,False,,
CUST005214,False,,
CUST005215,True,2026-06-07,Too expensive
CUST005216,False,,
CUST005217,False,,
CUST005218,False,,
CUST005219,False,,
CUST005220,False,,
CUST005221,False,,
CUST005222,False,,
CUST005223,False,,
CUST005224,True,2026-05-09,Too expensive
CUST005225,False,,
CUST005226,False,,
CUST005227,False,,
CUST005228,False,,
CUST005229,False,,
CUST005230,False,,
CUST005231,False,,
CUST005232,False,,
CUST005233,False,,
CUST005234,False,,
CUST005235,False,,
CUST005236,True,2026-05-18,Found alternative platform
CUST005237,False,,
CUST005238,False,,
CUST005239,False,,
