customer_id,churn_probability,risk_level
CUST005892,0.12666666666666668,Low
CUST007822,0.12666666666666668,Low
CUST003474,0.12666666666666668,Low
CUST001880,0.12666666666666668,Low
CUST003494,0.12666666666666668,Low
CUST003502,0.12666666666666668,Low
CUST003555,0.12666666666666668,Low
CUST007810,0.12666666666666668,Low
CUST000556,0.12666666666666668,Low
CUST006831,0.12666666666666668,Low
CUST002858,0.12666666666666668,Low
CUST002833,0.12666666666666668,Low
CUST001206,0.12666666666666668,Low
CUST000762,0.12666666666666668,Low
CUST004519,0.12333333333333334,Low
CUST001647,0.12333333333333334,Low
CUST007288,0.12333333333333334,Low
CUST006432,0.12333333333333334,Low
CUST002725,0.12333333333333334,Low
CUST005216,0.12333333333333334,Low
CUST005188,0.12333333333333334,Low
CUST004009,0.12333333333333334,Low
CUST000454,0.12333333333333334,Low
CUST004567,0.12333333333333334,Low
CUST007147,0.12333333333333334,Low
CUST005772,0.12333333333333334,Low
CUST004053,0.12333333333333334,Low
CUST005240,0.12333333333333334,Low
CUST003746,0.12333333333333334,Low
CUST002181,0.12333333333333334,Low
CUST004493,0.12333333333333334,Low
CUST005733,0.12333333333333334,Low
CUST000830,0.12333333333333334,Low
CUST004097,0.12333333333333334,Low
CUST004488,0.12333333333333334,Low
CUST005177,0.12333333333333334,Low
CUST003727,0.12333333333333334,Low
CUST007135,0.12333333333333334,Low
CUST000674,0.12333333333333334,Low
CUST006922,0.12333333333333334,Low
CUST006112,0.12333333333333334,Low
CUST000087,0.12333333333333334,Low
CUST003532,0.12333333333333334,Low
CUST006245,0.12333333333333334,Low
CUST003045,0.12333333333333334,Low
CUST003484,0.12333333333333334,Low
CUST001299,0.12333333333333334,Low
CUST000701,0.12333333333333334,Low
CUST005070,0.12333333333333334,Low
CUST004427,0.12333333333333334,Low
CUST002924,0.12333333333333334,Low
CUST006515,0.12333333333333334,Low
CUST001777,0.12333333333333334,Low
CUST007624,0.12333333333333334,Low
CUST007453,0.12333333333333334,Low
CUST001614,0.12333333333333334,Low
CUST005110,0.12333333333333334,Low
CUST001442,0.12333333333333334,Low
CUST005426,0.12333333333333334,Low
CUST006171,0.12333333333333334,Low
CUST004581,0.12333333333333334,Low
CUST006167,0.12333333333333334,Low
CUST003614,0.12333333333333334,Low
CUST001534,0.12333333333333334,Low
CUST007600,0.12333333333333334,Low
CUST002224,0.12333333333333334,Low
CUST007504,0.12333333333333334,Low
CUST004310,0.12333333333333334,Low
CUST003944,0.12333333333333334,Low
CUST003611,0.12333333333333334,Low
CUST002967,0.12333333333333334,Low
CUST007562,0.12333333333333334,Low
CUST006391,0.12333333333333334,Low
CUST007022,0.12333333333333334,Low
CUST004288,0.12333333333333334,Low
CUST002114,0.12333333333333334,Low
CUST002104,0.12333333333333334,Low
CUST006009,0.12333333333333334,Low
CUST001197,0.12333333333333334,Low
CUST004183,0.12333333333333334,Low
CUST007128,0.12333333333333334,Low
CUST005923,0.12333333333333334,Low
CUST005899,0.12333333333333334,Low
CUST006790,0.12333333333333334,Low
CUST006780,0.12333333333333334,Low
CUST005023,0.12333333333333334,Low
CUST000917,0.12333333333333334,Low
CUST001581,0.12333333333333334,Low
CUST005587,0.12333333333333334,Low
CUST005393,0.12333333333333334,Low
CUST003268,0.12333333333333334,Low
CUST002099,0.12333333333333334,Low
CUST004755,0.12333333333333334,Low
CUST000083,0.12333333333333334,Low
CUST004772,0.12333333333333334,Low
CUST002781,0.12333333333333334,Low
CUST001485,0.12333333333333334,Low
CUST004776,0.12333333333333334,Low
CUST003393,0.12333333333333334,Low
CUST001187,0.12333333333333334,Low
CUST005305,0.12333333333333334,Low
CUST002842,0.12333333333333334,Low
CUST006409,0.12333333333333334,Low
CUST005889,0.12333333333333334,Low
CUST000869,0.12333333333333334,Low
CUST002660,0.12333333333333334,Low
CUST006046,0.12333333333333334,Low
CUST004980,0.12333333333333334,Low
CUST007488,0.12333333333333334,Low
CUST005345,0.12333333333333334,Low
CUST007661,0.12333333333333334,Low
CUST006873,0.12333333333333334,Low
CUST000551,0.12333333333333334,Low
CUST000948,0.12333333333333334,Low
CUST000835,0.12,Low
CUST007211,0.12,Low
CUST005139,0.12,Low
CUST004724,0.12,Low
CUST002745,0.12,Low
CUST001440,0.12,Low
CUST007888,0.12,Low
CUST000579,0.12,Low
CUST000584,0.12,Low
CUST001927,0.12,Low
CUST005870,0.12,Low
CUST007542,0.12,Low
CUST007538,0.12,Low
CUST006070,0.12,Low
CUST006735,0.12,Low
CUST007372,0.12,Low
CUST001584,0.12,Low
CUST003744,0.12,Low
CUST002184,0.12,Low
CUST001856,0.12,Low
CUST005761,0.12,Low
CUST005735,0.12,Low
CUST007087,0.12,Low
CUST003070,0.12,Low
CUST002526,0.12,Low
CUST001240,0.12,Low
CUST002232,0.12,Low
CUST007917,0.12,Low
CUST001626,0.12,Low
CUST005456,0.12,Low
CUST007801,0.12,Low
CUST000987,0.12,Low
CUST007290,0.12,Low
CUST007405,0.12,Low
CUST005760,0.12,Low
CUST002837,0.12,Low
CUST000453,0.12,Low
CUST005791,0.12,Low
CUST005785,0.12,Low
CUST000177,0.12,Low
CUST006961,0.12,Low
CUST005829,0.12,Low
CUST003501,0.12,Low
CUST002866,0.12,Low
CUST002869,0.12,Low
CUST007785,0.12,Low
CUST007753,0.12,Low
CUST003154,0.12,Low
CUST003560,0.12,Low
CUST001162,0.12,Low
CUST005884,0.12,Low
CUST002784,0.12,Low
CUST004472,0.12,Low
CUST000633,0.12,Low
CUST000076,0.12,Low
CUST006038,0.12,Low
CUST003247,0.12,Low
CUST006627,0.12,Low
CUST006634,0.12,Low
CUST000475,0.12,Low
CUST001380,0.12,Low
CUST003866,0.12,Low
CUST003267,0.12,Low
CUST002772,0.12,Low
CUST003015,0.12,Low
CUST005013,0.12,Low
CUST001190,0.12,Low
CUST002348,0.12,Low
CUST006295,0.12,Low
CUST005043,0.12,Low
CUST006802,0.12,Low
CUST005885,0.12,Low
CUST006056,0.12,Low
CUST006380,0.12,Low
CUST001149,0.12,Low
CUST005064,0.12,Low
CUST000827,0.12,Low
CUST003833,0.12,Low
CUST003235,0.12,Low
CUST003728,0.12,Low
CUST006625,0.12,Low
CUST003286,0.12,Low
CUST004355,0.12,Low
CUST004358,0.12,Low
CUST006997,0.12,Low
CUST000793,0.12,Low
CUST007007,0.12,Low
CUST004847,0.12,Low
CUST004401,0.12,Low
CUST006600,0.12,Low
CUST003578,0.12,Low
CUST002436,0.12,Low
CUST006601,0.12,Low
CUST002010,0.12,Low
CUST000376,0.12,Low
CUST003676,0.12,Low
CUST003674,0.12,Low
CUST003694,0.12,Low
CUST005323,0.12,Low
CUST000196,0.12,Low
CUST001542,0.12,Low
CUST001535,0.12,Low
CUST000843,0.12,Low
CUST000534,0.12,Low
CUST003352,0.12,Low
CUST002360,0.12,Low
CUST005971,0.12,Low
CUST002828,0.12,Low
CUST005973,0.12,Low
CUST001342,0.12,Low
CUST000344,0.12,Low
CUST000001,0.12,Low
CUST002038,0.12,Low
CUST006207,0.12,Low
CUST004915,0.12,Low
CUST007859,0.12,Low
CUST004595,0.12,Low
CUST007604,0.12,Low
CUST001256,0.12,Low
CUST000798,0.12,Low
CUST000797,0.12,Low
CUST002254,0.11666666666666667,Low
CUST002225,0.11666666666666667,Low
CUST000437,0.11666666666666667,Low
CUST000013,0.11666666666666667,Low
CUST007605,0.11666666666666667,Low
CUST006135,0.11666666666666667,Low
CUST004528,0.11666666666666667,Low
CUST003136,0.11666666666666667,Low
CUST002235,0.11666666666666667,Low
CUST000215,0.11666666666666667,Low
CUST001340,0.11666666666666667,Low
CUST007566,0.11666666666666667,Low
CUST005634,0.11666666666666667,Low
CUST002818,0.11666666666666667,Low
CUST007332,0.11666666666666667,Low
CUST002039,0.11666666666666667,Low
CUST002408,0.11666666666666667,Low
CUST002407,0.11666666666666667,Low
CUST002004,0.11666666666666667,Low
CUST005977,0.11666666666666667,Low
CUST002653,0.11666666666666667,Low
CUST006395,0.11666666666666667,Low
CUST002663,0.11666666666666667,Low
CUST000739,0.11666666666666667,Low
CUST000734,0.11666666666666667,Low
CUST005020,0.11666666666666667,Low
CUST007725,0.11666666666666667,Low
CUST003390,0.11666666666666667,Low
CUST007090,0.11666666666666667,Low
CUST006801,0.11666666666666667,Low
CUST002958,0.11666666666666667,Low
CUST005394,0.11666666666666667,Low
CUST005940,0.11666666666666667,Low
CUST004869,0.11666666666666667,Low
CUST007434,0.11666666666666667,Low
CUST007495,0.11666666666666667,Low
CUST003692,0.11666666666666667,Low
CUST000591,0.11666666666666667,Low
CUST003281,0.11666666666666667,Low
CUST001981,0.11666666666666667,Low
CUST005942,0.11666666666666667,Low
CUST004314,0.11666666666666667,Low
CUST004317,0.11666666666666667,Low
CUST006267,0.11666666666666667,Low
CUST006270,0.11666666666666667,Low
CUST004340,0.11666666666666667,Low
CUST002043,0.11666666666666667,Low
CUST004952,0.11666666666666667,Low
CUST004262,0.11666666666666667,Low
CUST003962,0.11666666666666667,Low
CUST003948,0.11666666666666667,Low
CUST003288,0.11666666666666667,Low
CUST004970,0.11666666666666667,Low
CUST000920,0.11666666666666667,Low
CUST005950,0.11666666666666667,Low
CUST000741,0.11666666666666667,Low
CUST007724,0.11666666666666667,Low
CUST006633,0.11666666666666667,Low
CUST000890,0.11666666666666667,Low
CUST003074,0.11666666666666667,Low
CUST001284,0.11666666666666667,Low
CUST003541,0.11666666666666667,Low
CUST003461,0.11666666666666667,Low
CUST007707,0.11666666666666667,Low
CUST004083,0.11666666666666667,Low
CUST001042,0.11666666666666667,Low
CUST001077,0.11666666666666667,Low
CUST003749,0.11666666666666667,Low
CUST004495,0.11666666666666667,Low
CUST003791,0.11666666666666667,Low
CUST007277,0.11666666666666667,Low
CUST007907,0.11666666666666667,Low
CUST007477,0.11666666666666667,Low
CUST003124,0.11666666666666667,Low
CUST006847,0.11666666666666667,Low
CUST005529,0.11666666666666667,Low
CUST004504,0.11666666666666667,Low
CUST006344,0.11666666666666667,Low
CUST001588,0.11666666666666667,Low
CUST002503,0.11666666666666667,Low
CUST001889,0.11666666666666667,Low
CUST001017,0.11666666666666667,Low
CUST000139,0.11666666666666667,Low
CUST003434,0.11666666666666667,Low
CUST003012,0.11666666666666667,Low
CUST001142,0.11666666666666667,Low
CUST001912,0.11666666666666667,Low
CUST005226,0.11666666666666667,Low
CUST001787,0.11666666666666667,Low
CUST002761,0.11666666666666667,Low
CUST000121,0.11666666666666667,Low
CUST001639,0.11666666666666667,Low
CUST006247,0.11666666666666667,Low
CUST007070,0.11666666666666667,Low
CUST003038,0.11666666666666667,Low
CUST006252,0.11666666666666667,Low
CUST001218,0.11666666666666667,Low
CUST007628,0.11666666666666667,Low
CUST003990,0.11666666666666667,Low
CUST002596,0.11666666666666667,Low
CUST007030,0.11666666666666667,Low
CUST003251,0.11666666666666667,Low
CUST005880,0.11666666666666667,Low
CUST006040,0.11666666666666667,Low
CUST002578,0.11666666666666667,Low
CUST000236,0.11666666666666667,Low
CUST000877,0.11666666666666667,Low
CUST002091,0.11666666666666667,Low
CUST001520,0.11666666666666667,Low
CUST003984,0.11666666666666667,Low
CUST004383,0.11666666666666667,Low
CUST007317,0.11666666666666667,Low
CUST005048,0.11666666666666667,Low
CUST002916,0.11666666666666667,Low
CUST000107,0.11666666666666667,Low
CUST004037,0.11666666666666667,Low
CUST001484,0.11666666666666667,Low
CUST007809,0.11666666666666667,Low
CUST002567,0.11666666666666667,Low
CUST000451,0.11666666666666667,Low
CUST003750,0.11666666666666667,Low
CUST001833,0.11666666666666667,Low
CUST001867,0.11666666666666667,Low
CUST003475,0.11666666666666667,Low
CUST002165,0.11666666666666667,Low
CUST007084,0.11666666666666667,Low
CUST002195,0.11666666666666667,Low
CUST005134,0.11666666666666667,Low
CUST004471,0.11666666666666667,Low
CUST006546,0.11666666666666667,Low
CUST005108,0.11666666666666667,Low
CUST000426,0.11666666666666667,Low
CUST007762,0.11333333333333333,Low
CUST003276,0.11333333333333333,Low
CUST004349,0.11333333333333333,Low
CUST004903,0.11333333333333333,Low
CUST007345,0.11333333333333333,Low
CUST007551,0.11333333333333333,Low
CUST006606,0.11333333333333333,Low
CUST000590,0.11333333333333333,Low
CUST000482,0.11333333333333333,Low
CUST001032,0.11333333333333333,Low
CUST002365,0.11333333333333333,Low
CUST006995,0.11333333333333333,Low
CUST004366,0.11333333333333333,Low
CUST001382,0.11333333333333333,Low
CUST006484,0.11333333333333333,Low
CUST007192,0.11333333333333333,Low
CUST005355,0.11333333333333333,Low
CUST003323,0.11333333333333333,Low
CUST001718,0.11333333333333333,Low
CUST006712,0.11333333333333333,Low
CUST004573,0.11333333333333333,Low
CUST003764,0.11333333333333333,Low
CUST007606,0.11333333333333333,Low
CUST006216,0.11333333333333333,Low
CUST006148,0.11333333333333333,Low
CUST007601,0.11333333333333333,Low
CUST004540,0.11333333333333333,Low
CUST001224,0.11333333333333333,Low
CUST006181,0.11333333333333333,Low
CUST004920,0.11333333333333333,Low
CUST004921,0.11333333333333333,Low
CUST001512,0.11333333333333333,Low
CUST007743,0.11333333333333333,Low
CUST000842,0.11333333333333333,Low
CUST007017,0.11333333333333333,Low
CUST003314,0.11333333333333333,Low
CUST002381,0.11333333333333333,Low
CUST005972,0.11333333333333333,Low
CUST002618,0.11333333333333333,Low
CUST004354,0.11333333333333333,Low
CUST000785,0.11333333333333333,Low
CUST002439,0.11333333333333333,Low
CUST005998,0.11333333333333333,Low
CUST000503,0.11333333333333333,Low
CUST003938,0.11333333333333333,Low
CUST002638,0.11333333333333333,Low
CUST006865,0.11333333333333333,Low
CUST006796,0.11333333333333333,Low
CUST000541,0.11333333333333333,Low
CUST001189,0.11333333333333333,Low
CUST003269,0.11333333333333333,Low
CUST005002,0.11333333333333333,Low
CUST000837,0.11333333333333333,Low
CUST005606,0.11333333333333333,Low
CUST000864,0.11333333333333333,Low
CUST007321,0.11333333333333333,Low
CUST001304,0.11333333333333333,Low
CUST001311,0.11333333333333333,Low
CUST002495,0.11333333333333333,Low
CUST007047,0.11333333333333333,Low
CUST007217,0.11333333333333333,Low
CUST002933,0.11333333333333333,Low
CUST006898,0.11333333333333333,Low
CUST000263,0.11333333333333333,Low
CUST000261,0.11333333333333333,Low
CUST005909,0.11333333333333333,Low
CUST004436,0.11333333333333333,Low
CUST000369,0.11333333333333333,Low
CUST000392,0.11333333333333333,Low
CUST004839,0.11333333333333333,Low
CUST006034,0.11333333333333333,Low
CUST003394,0.11333333333333333,Low
CUST006656,0.11333333333333333,Low
CUST002134,0.11333333333333333,Low
CUST005029,0.11333333333333333,Low
CUST000693,0.11333333333333333,Low
CUST007536,0.11333333333333333,Low
CUST005873,0.11333333333333333,Low
CUST005075,0.11333333333333333,Low
CUST006249,0.11333333333333333,Low
CUST002790,0.11333333333333333,Low
CUST003010,0.11333333333333333,Low
CUST007298,0.11333333333333333,Low
CUST002487,0.11333333333333333,Low
CUST003467,0.11333333333333333,Low
CUST006096,0.11333333333333333,Low
CUST005702,0.11333333333333333,Low
CUST004467,0.11333333333333333,Low
CUST005428,0.11333333333333333,Low
CUST003814,0.11333333333333333,Low
CUST001643,0.11333333333333333,Low
CUST005524,0.11333333333333333,Low
CUST004685,0.11333333333333333,Low
CUST000973,0.11333333333333333,Low
CUST005141,0.11333333333333333,Low
CUST002275,0.11333333333333333,Low
CUST001287,0.11333333333333333,Low
CUST000061,0.11333333333333333,Low
CUST000757,0.11333333333333333,Low
CUST006324,0.11333333333333333,Low
CUST001837,0.11333333333333333,Low
CUST003777,0.11333333333333333,Low
CUST003496,0.11333333333333333,Low
CUST002850,0.11333333333333333,Low
CUST006973,0.11333333333333333,Low
CUST004568,0.11333333333333333,Low
CUST003519,0.11333333333333333,Low
CUST005217,0.11333333333333333,Low
CUST001449,0.11333333333333333,Low
CUST004048,0.11333333333333333,Low
CUST007908,0.11333333333333333,Low
CUST006214,0.11,Low
CUST000004,0.11,Low
CUST007966,0.11,Low
CUST007997,0.11,Low
CUST006164,0.11,Low
CUST006217,0.11,Low
CUST003094,0.11,Low
CUST000563,0.11,Low
CUST006573,0.11,Low
CUST006569,0.11,Low
CUST006592,0.11,Low
CUST007040,0.11,Low
CUST003209,0.11,Low
CUST007071,0.11,Low
CUST003026,0.11,Low
CUST007582,0.11,Low
CUST006086,0.11,Low
CUST001263,0.11,Low
CUST006586,0.11,Low
CUST004981,0.11,Low
CUST005105,0.11,Low
CUST005111,0.11,Low
CUST004080,0.11,Low
CUST007825,0.11,Low
CUST002300,0.11,Low
CUST007957,0.11,Low
CUST000957,0.11,Low
CUST000956,0.11,Low
CUST000981,0.11,Low
CUST004544,0.11,Low
CUST004638,0.11,Low
CUST006533,0.11,Low
CUST006843,0.11,Low
CUST006834,0.11,Low
CUST004066,0.11,Low
CUST004019,0.11,Low
CUST002560,0.11,Low
CUST004297,0.11,Low
CUST002404,0.11,Low
CUST000585,0.11,Low
CUST001790,0.11,Low
CUST002593,0.11,Low
CUST002631,0.11,Low
CUST006867,0.11,Low
CUST002183,0.11,Low
CUST001348,0.11,Low
CUST003367,0.11,Low
CUST003361,0.11,Low
CUST003923,0.11,Low
CUST004321,0.11,Low
CUST005336,0.11,Low
CUST005330,0.11,Low
CUST001701,0.11,Low
CUST000570,0.11,Low
CUST004327,0.11,Low
CUST004893,0.11,Low
CUST004886,0.11,Low
CUST005386,0.11,Low
CUST002698,0.11,Low
CUST003842,0.11,Low
CUST006464,0.11,Low
CUST003827,0.11,Low
CUST001005,0.11,Low
CUST004484,0.11,Low
CUST000404,0.11,Low
CUST003439,0.11,Low
CUST005901,0.11,Low
CUST003430,0.11,Low
CUST001401,0.11,Low
CUST003374,0.11,Low
CUST002704,0.11,Low
CUST005474,0.11,Low
CUST003802,0.11,Low
CUST002694,0.11,Low
CUST002738,0.11,Low
CUST003741,0.11,Low
CUST006729,0.11,Low
CUST000127,0.11,Low
CUST005848,0.11,Low
CUST005842,0.11,Low
CUST005840,0.11,Low
CUST005891,0.11,Low
CUST005509,0.11,Low
CUST001619,0.11,Low
CUST003725,0.11,Low
CUST000386,0.11,Low
CUST000933,0.11,Low
CUST003731,0.11,Low
CUST002347,0.11,Low
CUST004789,0.11,Low
CUST001128,0.11,Low
CUST001593,0.11,Low
CUST003536,0.11,Low
CUST005754,0.11,Low
CUST007512,0.11,Low
CUST005777,0.11,Low
CUST005808,0.11,Low
CUST000804,0.11,Low
CUST003498,0.11,Low
CUST003684,0.11,Low
CUST000643,0.11,Low
CUST005577,0.11,Low
CUST005571,0.11,Low
CUST002080,0.11,Low
CUST003586,0.11,Low
CUST001463,0.11,Low
CUST004462,0.11,Low
CUST002121,0.11,Low
CUST004389,0.11,Low
CUST001564,0.11,Low
CUST005621,0.11,Low
CUST003671,0.11,Low
CUST003653,0.11,Low
CUST000647,0.11,Low
CUST001152,0.11,Low
CUST003121,0.11,Low
CUST003106,0.11,Low
CUST006190,0.11,Low
CUST006186,0.11,Low
CUST004221,0.11,Low
CUST000930,0.11,Low
CUST001954,0.11,Low
CUST000338,0.11,Low
CUST003178,0.11,Low
CUST006231,0.11,Low
CUST006228,0.11,Low
CUST000447,0.11,Low
CUST000470,0.11,Low
CUST004579,0.11,Low
CUST004574,0.11,Low
CUST003130,0.10666666666666667,Low
CUST006160,0.10666666666666667,Low
CUST000776,0.10666666666666667,Low
CUST001984,0.10666666666666667,Low
CUST003126,0.10666666666666667,Low
CUST004627,0.10666666666666667,Low
CUST004620,0.10666666666666667,Low
CUST006367,0.10666666666666667,Low
CUST001492,0.10666666666666667,Low
CUST005681,0.10666666666666667,Low
CUST001963,0.10666666666666667,Low
CUST005628,0.10666666666666667,Low
CUST000841,0.10666666666666667,Low
CUST002804,0.10666666666666667,Low
CUST005664,0.10666666666666667,Low
CUST003620,0.10666666666666667,Low
CUST004469,0.10666666666666667,Low
CUST005609,0.10666666666666667,Low
CUST006960,0.10666666666666667,Low
CUST006657,0.10666666666666667,Low
CUST004476,0.10666666666666667,Low
CUST003643,0.10666666666666667,Low
CUST001422,0.10666666666666667,Low
CUST007837,0.10666666666666667,Low
CUST007834,0.10666666666666667,Low
CUST006921,0.10666666666666667,Low
CUST000620,0.10666666666666667,Low
CUST003683,0.10666666666666667,Low
CUST006407,0.10666666666666667,Low
CUST005786,0.10666666666666667,Low
CUST007672,0.10666666666666667,Low
CUST007777,0.10666666666666667,Low
CUST003537,0.10666666666666667,Low
CUST007732,0.10666666666666667,Low
CUST004796,0.10666666666666667,Low
CUST007878,0.10666666666666667,Low
CUST003565,0.10666666666666667,Low
CUST000147,0.10666666666666667,Low
CUST000158,0.10666666666666667,Low
CUST000144,0.10666666666666667,Low
CUST003547,0.10666666666666667,Low
CUST003546,0.10666666666666667,Low
CUST006351,0.10666666666666667,Low
CUST000129,0.10666666666666667,Low
CUST003463,0.10666666666666667,Low
CUST003466,0.10666666666666667,Low
CUST005850,0.10666666666666667,Low
CUST005865,0.10666666666666667,Low
CUST007134,0.10666666666666667,Low
CUST005512,0.10666666666666667,Low
CUST000366,0.10666666666666667,Low
CUST001616,0.10666666666666667,Low
CUST000962,0.10666666666666667,Low
CUST000967,0.10666666666666667,Low
CUST001609,0.10666666666666667,Low
CUST002767,0.10666666666666667,Low
CUST005550,0.10666666666666667,Low
CUST002760,0.10666666666666667,Low
CUST006753,0.10666666666666667,Low
CUST006314,0.10666666666666667,Low
CUST006811,0.10666666666666667,Low
CUST004153,0.10666666666666667,Low
CUST000548,0.10666666666666667,Low
CUST006065,0.10666666666666667,Low
CUST002008,0.10666666666666667,Low
CUST006594,0.10666666666666667,Low
CUST003236,0.10666666666666667,Low
CUST003170,0.10666666666666667,Low
CUST006081,0.10666666666666667,Low
CUST007587,0.10666666666666667,Low
CUST001267,0.10666666666666667,Low
CUST004562,0.10666666666666667,Low
CUST004139,0.10666666666666667,Low
CUST002511,0.10666666666666667,Low
CUST002505,0.10666666666666667,Low
CUST006012,0.10666666666666667,Low
CUST003258,0.10666666666666667,Low
CUST003322,0.10666666666666667,Low
CUST005333,0.10666666666666667,Low
CUST003325,0.10666666666666667,Low
CUST004678,0.10666666666666667,Low
CUST001372,0.10666666666666667,Low
CUST003316,0.10666666666666667,Low
CUST007003,0.10666666666666667,Low
CUST001789,0.10666666666666667,Low
CUST000586,0.10666666666666667,Low
CUST000582,0.10666666666666667,Low
CUST005303,0.10666666666666667,Low
CUST003950,0.10666666666666667,Low
CUST000267,0.10666666666666667,Low
CUST003335,0.10666666666666667,Low
CUST001734,0.10666666666666667,Low
CUST003447,0.10666666666666667,Low
CUST007197,0.10666666666666667,Low
CUST001660,0.10666666666666667,Low
CUST004361,0.10666666666666667,Low
CUST000600,0.10666666666666667,Low
CUST006617,0.10666666666666667,Low
CUST007199,0.10666666666666667,Low
CUST003822,0.10666666666666667,Low
CUST001392,0.10666666666666667,Low
CUST002954,0.10666666666666667,Low
CUST007616,0.10666666666666667,Low
CUST003397,0.10666666666666667,Low
CUST002714,0.10666666666666667,Low
CUST001107,0.10666666666666667,Low
CUST002693,0.10666666666666667,Low
CUST006200,0.10666666666666667,Low
CUST005171,0.10666666666666667,Low
CUST002565,0.10666666666666667,Low
CUST005161,0.10666666666666667,Low
CUST000308,0.10666666666666667,Low
CUST007700,0.10666666666666667,Low
CUST004957,0.10666666666666667,Low
CUST004238,0.10666666666666667,Low
CUST005114,0.10666666666666667,Low
CUST006825,0.10666666666666667,Low
CUST002012,0.10666666666666667,Low
CUST007821,0.10666666666666667,Low
CUST006690,0.10666666666666667,Low
CUST004667,0.10666666666666667,Low
CUST002395,0.10666666666666667,Low
CUST007513,0.10333333333333333,Low
CUST006436,0.10333333333333333,Low
CUST000462,0.10333333333333333,Low
CUST004722,0.10333333333333333,Low
CUST006637,0.10333333333333333,Low
CUST001603,0.10333333333333333,Low
CUST001610,0.10333333333333333,Low
CUST004831,0.10333333333333333,Low
CUST004830,0.10333333333333333,Low
CUST004385,0.10333333333333333,Low
CUST006416,0.10333333333333333,Low
CUST001551,0.10333333333333333,Low
CUST000627,0.10333333333333333,Low
CUST005601,0.10333333333333333,Low
CUST005833,0.10333333333333333,Low
CUST006937,0.10333333333333333,Low
CUST003658,0.10333333333333333,Low
CUST005650,0.10333333333333333,Low
CUST005674,0.10333333333333333,Low
CUST006363,0.10333333333333333,Low
CUST007155,0.10333333333333333,Low
CUST004729,0.10333333333333333,Low
CUST006713,0.10333333333333333,Low
CUST000378,0.10333333333333333,Low
CUST002158,0.10333333333333333,Low
CUST000916,0.10333333333333333,Low
CUST001966,0.10333333333333333,Low
CUST006132,0.10333333333333333,Low
CUST000773,0.10333333333333333,Low
CUST002481,0.10333333333333333,Low
CUST003127,0.10333333333333333,Low
CUST000027,0.10333333333333333,Low
CUST002338,0.10333333333333333,Low
CUST002331,0.10333333333333333,Low
CUST004412,0.10333333333333333,Low
CUST004770,0.10333333333333333,Low
CUST002083,0.10333333333333333,Low
CUST004452,0.10333333333333333,Low
CUST007866,0.10333333333333333,Low
CUST000824,0.10333333333333333,Low
CUST002769,0.10333333333333333,Low
CUST005825,0.10333333333333333,Low
CUST001418,0.10333333333333333,Low
CUST002451,0.10333333333333333,Low
CUST000411,0.10333333333333333,Low
CUST003645,0.10333333333333333,Low
CUST003672,0.10333333333333333,Low
CUST005900,0.10333333333333333,Low
CUST003817,0.10333333333333333,Low
CUST007394,0.10333333333333333,Low
CUST002579,0.10333333333333333,Low
CUST005210,0.10333333333333333,Low
CUST004018,0.10333333333333333,Low
CUST002559,0.10333333333333333,Low
CUST007897,0.10333333333333333,Low
CUST002361,0.10333333333333333,Low
CUST002572,0.10333333333333333,Low
CUST003958,0.10333333333333333,Low
CUST003981,0.10333333333333333,Low
CUST002650,0.10333333333333333,Low
CUST001355,0.10333333333333333,Low
CUST007000,0.10333333333333333,Low
CUST003358,0.10333333333333333,Low
CUST004683,0.10333333333333333,Low
CUST003941,0.10333333333333333,Low
CUST003312,0.10333333333333333,Low
CUST002919,0.10333333333333333,Low
CUST007941,0.10333333333333333,Low
CUST001644,0.10333333333333333,Low
CUST005476,0.10333333333333333,Low
CUST000275,0.10333333333333333,Low
CUST000241,0.10333333333333333,Low
CUST002172,0.10333333333333333,Low
CUST003857,0.10333333333333333,Low
CUST001693,0.10333333333333333,Low
CUST004330,0.10333333333333333,Low
CUST001689,0.10333333333333333,Low
CUST004859,0.10333333333333333,Low
CUST004895,0.10333333333333333,Low
CUST004348,0.10333333333333333,Low
CUST004328,0.10333333333333333,Low
CUST005117,0.10333333333333333,Low
CUST005144,0.10333333333333333,Low
CUST001057,0.10333333333333333,Low
CUST000902,0.10333333333333333,Low
CUST005148,0.10333333333333333,Low
CUST006827,0.10333333333333333,Low
CUST001892,0.10333333333333333,Low
CUST004284,0.10333333333333333,Low
CUST005987,0.10333333333333333,Low
CUST007100,0.10333333333333333,Low
CUST007278,0.10333333333333333,Low
CUST007956,0.10333333333333333,Low
CUST002990,0.10333333333333333,Low
CUST002003,0.10333333333333333,Low
CUST006765,0.10333333333333333,Low
CUST001831,0.10333333333333333,Low
CUST007396,0.10333333333333333,Low
CUST005107,0.10333333333333333,Low
CUST004141,0.10333333333333333,Low
CUST003067,0.10333333333333333,Low
CUST007058,0.10333333333333333,Low
CUST006571,0.10333333333333333,Low
CUST001918,0.10333333333333333,Low
CUST002427,0.10333333333333333,Low
CUST001021,0.10333333333333333,Low
CUST000359,0.10333333333333333,Low
CUST000796,0.10333333333333333,Low
CUST002442,0.10333333333333333,Low
CUST001227,0.10333333333333333,Low
CUST006146,0.10333333333333333,Low
CUST006209,0.10333333333333333,Low
CUST000035,0.10333333333333333,Low
CUST001129,0.1,Low
CUST000201,0.1,Low
CUST006942,0.1,Low
CUST006935,0.1,Low
CUST007492,0.1,Low
